id,predicted_price
9528102993,515137.5854605325
2919201095,472761.1359516298
6181400920,253289.01810349856
185000161,253391.39261730917
8691400010,788571.6331235619
3345700165,600437.6983253622
6151800486,232335.64681517362
4340000080,1180889.3938085753
4136960010,560519.5312208037
3634100030,338604.3182676906
1624059224,1320961.7198882867
2788400090,268090.6251862286
9828200762,433920.5168985707
7524400250,717973.6118524659
3528000290,793470.3007599753
5700003630,1713684.5126904226
2720069019,290912.42461620516
7227501170,245320.34348533952
2397101270,604582.6678303815
6792100090,772813.9351634261
2770602265,512457.6019252523
3971700937,299203.1561245874
422049203,230189.954392712
3076500830,296776.36895312584
1423400260,277161.0714840544
9161100795,431424.8204884809
3126049052,445900.32378421177
5100401468,338783.14675604046
514500235,445028.7909007704
1423200170,194631.11326976598
1402100070,411634.2486972119
624110020,743507.3375187718
2407000145,220948.46042793326
1890000225,738551.7502901672
1320069271,328338.8298345777
5490700085,368919.92347063083
263000155,475622.8318585104
3726800201,409168.3091140342
5153200358,275340.20097619755
2725079018,820460.0694297346
7165700200,247833.52359629847
9429000170,559488.5866836314
8718500075,371857.39218013675
1760650950,299501.4600422768
1068000559,1143507.4010213362
4113800500,709444.9103273739
4077800507,527082.8424982976
2725069150,771401.9212600227
4008400035,668636.3247499024
7016310270,423934.40620083245
1432701230,226440.45554722977
3278606050,338021.0710286263
2473350710,393351.09749682184
2185000685,176240.8857454116
7792000025,368862.6522895339
6868200029,434549.1537765564
624069003,827147.8619192205
7431500280,973067.5283222301
3296000040,615183.318778462
1118001215,1710281.0064288715
6453900040,674495.0282573069
333100209,756016.0864766855
34001765,578692.3768895866
8946700100,433539.3021014698
5561401210,605382.9975728355
6671900095,389346.1902325661
3275850020,730113.7965620109
3876300600,406518.76986775256
1450900020,261370.78684072112
8562780280,332994.3856163079
7663700973,311349.6469454187
2126049032,351246.5088410096
1823059159,208988.88905221428
3438503426,240658.32060549423
9297301495,534076.0850111041
7140700850,378294.54903357325
7942601805,800101.6866339761
2555900030,346464.60987016856
2887970040,263544.1061391796
7419700010,713249.7433047855
2239000011,352035.82100586453
9283800050,342382.5529044502
9407001340,267789.88346791535
217500140,528047.2774251422
7212660520,247472.94116374027
3298201170,345365.0533904486
3057000400,284285.18943243613
6865200444,465284.7356204157
6071600340,495248.0476357273
6821600005,679998.7114740456
1235100371,776971.0040205186
7796450340,360487.1010643258
3603000410,177574.56375702005
9297300255,523080.33985241834
9126100850,524829.4569962084
2770601462,481424.1848900934
2599001500,216952.6125404979
1102000095,750158.234538944
1853080640,1029195.8108073991
9551201585,1130446.9355779586
3438500796,325577.34985279967
7518504291,467927.1123937731
9269200340,407609.39265976945
715010130,1703664.7671360155
1982201485,605205.7233604927
9526500080,392489.0619464247
9277200180,392407.36021900276
6669150280,278864.2770867088
8917100153,614218.316174838
3760500516,874826.8713416043
2725069050,1012635.531454829
3332000091,319533.4913203103
8562770080,573662.5952806664
8151601190,258031.12298402988
8563040160,614003.5659957271
240000269,730621.9636832282
4307350200,327557.47343487316
1311910300,270167.6415220077
3574900030,499531.90368565335
7853230570,432318.3930079449
320069049,376216.5989373987
9839301060,630624.5614376236
7011201333,597398.808068183
2781320100,276857.11861775944
3421069120,435225.92056918185
7852030320,461627.8719069649
5316101075,2586643.186406037
5309100750,487170.31045946566
629000730,693792.2048231299
511700170,310353.8044558869
1562100030,564196.7633454122
2489200230,597398.6961855988
524069116,489673.6481688363
5315100737,988803.7269908218
1868900675,868528.7438266115
1608000120,349133.3686725791
705700240,348607.2587647302
7575600610,272241.84176852973
1778500015,699902.554047056
5423500240,204529.58876853276
6713700025,333303.4389186283
2734100734,275808.4648281184
301402280,207598.51288364874
2113700205,273677.52534260333
4114601570,2899621.7590060597
3332000615,529041.6768800662
3630050180,341460.5584987216
6852700520,499131.5935525603
6870310010,700530.9448455654
6163900981,311937.2268007127
393000142,389141.41840704635
1771100130,342500.43962315767
1442860160,391478.7706920589
9191200435,518623.15351389535
6788200800,1001985.9446138255
1115300070,730623.469714107
3176600105,726740.976121268
2770604665,540161.174735369
5469500580,407619.3576254608
5680000545,433312.4809061347
3424089119,570734.6536353582
1328300180,338778.74806067557
1773100922,341688.65083578526
4123830480,335130.0327225353
9808610190,1036880.6119566588
4250200140,260852.26453874283
4217402115,3152892.69205623
3831250350,378762.0264139102
2397101055,791683.6882193742
6817850110,881296.2576030839
7526800200,617544.8583295745
7853370100,659129.15592431
2523089025,1098961.6459280872
9476200680,236441.21465834742
5714200140,406325.5386201408
3575304895,555015.983365951
263000018,425322.5394658134
8080400177,451548.902359921
6450304130,327434.6498715221
514500090,640688.0469738604
9477000300,459939.8547710562
853600310,1619735.1054429135
1951600240,200901.2979817392
1099900120,337714.6440431107
5323100120,500347.784901936
1223089016,462437.6005604019
522059172,257867.95628630425
1930300190,672041.9136771769
9542840410,306443.5345968917
8665050530,447687.7678459295
5592900205,398466.8778649781
5450300010,674478.817845007
2459960030,334691.1410831863
3331500455,532482.7470773946
3432500705,416449.24357409286
3702900165,330168.88223753346
5249803550,600994.1324313229
626049058,426025.93305117456
1788900380,207889.1517643986
8075400360,216540.8255228592
9113200250,725626.5616026424
2738640040,676525.0126442091
7821200307,441838.78481233085
3530440140,238960.6700512669
3582700130,442122.3924679639
9276200569,688313.292823598
7197800020,612655.1064775768
686200490,568060.5273429609
3501600100,381039.5793240528
6383000690,578738.3939693625
7604400150,363849.5112300181
5249801411,715780.5977345448
2607720420,450330.08318601665
9561100010,386020.96306105144
1796370590,254610.10894571565
4077800593,351674.42453648837
854000165,236776.03945418526
5536100010,650711.9882763486
4188000670,900117.7812366146
31000165,1242474.0829807098
662350050,1025486.0977720578
4137000280,259568.77273758117
6169901130,1118603.6432576834
1953400510,241039.12909719624
7518506716,1057843.431198452
1552520010,355356.14019239385
7955080270,310553.26591014967
9212900100,494615.94050550065
3438500798,325577.34985279967
7899800890,225147.60945584325
4319200605,439551.39512576524
1329300480,371501.5293827794
8935100100,761830.8316797647
5016001260,407838.19866184914
4337600280,275232.52716604644
1446401220,199475.61819738382
7135521530,686212.9108609951
6888900115,261783.13998039896
2413301070,284214.76205471
345700040,288601.77756159677
5566100145,468565.6636111878
7634800070,372541.5040078165
9346910500,616177.0100227812
3529300060,317552.15563572204
8128600060,1036699.9207257841
8572900275,212071.43820963165
4139420590,1424160.169689634
9274200322,582179.7894940499
1472700200,558556.7588369187
8820903380,537964.9464474942
8563010130,937993.3688709257
8965450110,855419.4395583874
9274204230,448379.20994514565
8165501700,354915.0504361155
2193340260,530072.1394126908
1860600290,828879.1178187052
1222000055,195316.1074818931
2492200280,436665.11730211327
2488200455,354849.29058832466
809001520,1229174.8479352556
1796361140,233328.71162042764
6398000011,665947.4995663827
6813600365,555711.1993652503
7504100920,869863.4906014641
8835770330,685347.0697464554
524059322,959136.7188546743
4307330280,392903.4640762321
1245002952,1095725.6974504085
2021069059,266581.9256957503
5700000595,598055.7474667822
3629970930,775527.0288427965
3336002215,241429.3090976826
5100401060,671589.8042690031
3278600750,295194.9581672008
1126069045,1348382.6494704492
7568700175,317283.9286875451
452001475,467726.3023806961
9283800230,498927.74156199914
1737300130,543751.1073658658
6189600040,523128.12514150137
3679400025,498861.0667856434
1096100010,315628.9610149551
9513900050,245959.62782935463
5452800645,734724.8718558231
273800100,233799.30513580644
7228500037,434039.991195428
808300090,469497.0702424298
2493200215,498427.09191430727
5035300255,675554.1095558109
3380900160,370529.48385221837
3630000130,422099.0869276538
7300400670,280656.08956478594
6798100070,328517.6039505844
8078400010,561393.8062288851
5566100060,530151.8380337803
2768200212,468187.6395236544
4035900060,543753.0889303832
9460000110,335606.4725242844
7199320190,562500.9454058921
2225039081,437004.6404800867
9512200050,616313.4829984582
2634500085,304574.49874264735
3654800200,287029.18051239516
2724079090,1247178.999596101
2597520720,778212.9993247329
3034200426,342930.01001330704
984000130,284436.8015969499
7852020670,440582.52009564283
7923500060,795010.6198408009
2310030510,289105.91654230346
2205500540,522626.5128387061
2493200015,399646.3186104321
7853361420,579923.5299681121
5652600605,498610.42576686153
5285200020,311727.7149884827
9406530150,369777.5049047023
5706300020,433639.36692861293
3278602490,396060.8984677605
7197000100,558182.3592436056
4447300008,509415.9371540535
7899800045,234738.32698819658
9250900095,327549.82023937034
9268851740,614134.5489348987
8682261440,477970.340826776
7284900385,681490.92593872
8079040300,447902.994227439
2225300585,393029.78260576306
3223039013,420892.5392311551
2013801350,254204.16722703975
4055701110,752555.4489375277
3578401770,433945.69286125683
4046500720,527756.3849058863
6145601745,379291.4725113554
5207200195,601156.6772148331
1972201856,571688.9436828529
7212680080,249286.81683258907
7277100510,541372.4512907927
522079022,578770.0272471459
5605000440,785806.2579851574
6632300230,326890.82494881377
8815400165,604276.224748406
6708200320,513499.38002613763
2426059076,677763.2497004123
3260200200,580587.1953301799
2770601741,454175.0405462008
4338800500,243415.71521616064
9201000320,835270.2710016291
7655900038,322240.6346283651
3625059140,533904.379070282
4222310010,232567.94543973863
2114700115,316766.6064812592
3291800710,366970.7969429912
9406590010,399807.3393610469
3025059124,2751855.004557362
7972601250,407894.9600962221
930000470,830686.2285752486
6690500060,486404.2384546405
16000015,198291.8225040875
5693501102,517637.9013609418
8079040490,449731.14736941084
7225000155,369490.49904284877
8819900170,794786.4043401764
7972601270,318650.51782410324
1224069074,833151.9770166945
5126900321,373161.88247140707
3438501860,262565.24122693617
2822069080,445844.3469487209
1656600310,578060.1388977334
3856900507,1206110.798093704
1626069139,500907.54840238724
2524049257,1256400.9430723223
3904960150,527743.4490485961
7214820610,459767.39816260204
7977201845,576576.572948055
2428100080,890030.0879312822
2202500135,443497.43015763833
1523550220,676564.1949178469
2313900610,412165.55323908635
4123840050,380933.7079524597
2125059124,1093617.8875677004
1225039067,450039.48725204455
6431500283,445170.1653852093
2473380010,298290.56296098285
5694501195,380079.0047976034
2881700046,347087.9085545096
6837820330,331195.6661733663
2337300370,210608.95200657824
3876540630,230756.09525503335
626059317,331845.69247662794
3374500520,377002.730714298
7228501903,388948.34123222093
4019300051,476987.1233839897
4232902615,504390.7414388436
3546000090,254356.56781561175
8127700215,715919.4205844081
3438501100,342445.20742770634
1769600066,611309.0335791816
8146100610,619404.9580549474
3052700695,516575.8851056422
7954310210,637510.8404644028
3761700053,1995568.0697739483
1320069179,372553.93320810277
1331900410,845864.628166061
7303100210,361982.4569472061
2464400285,421073.75199509447
6163901150,335363.7529641615
8955800045,322987.1925175269
2314300200,426347.0456671195
9528104360,341868.0809380445
4177100005,629699.8118178674
8856960260,315813.1577671258
1828001220,659880.1167655974
3066400710,714584.1502407214
624110610,835968.0225950258
4040800260,416101.3637141557
5019500215,466608.60245631647
2481630180,963878.3813114159
7203170190,694321.25924176
510001280,911997.2927656382
9430110120,777230.0714285595
1565950030,336866.12428767665
9828202255,843970.9222724148
3878900270,471978.2482177427
8091600080,230063.53047002727
1112000035,303858.6621539278
2228900270,375088.8400194307
6648701740,286614.7518575392
1245003740,653236.0778659742
2174503441,544119.0906182444
7708250010,324868.89013127564
6072300110,571391.6833002601
2329800140,252312.4643517538
1494300040,543724.9375671638
3832050130,275061.8179044809
7203100730,884245.9983336551
7199330170,472494.9184859181
7785000220,654655.0326821749
1250201175,392253.2007170148
4054500180,1061265.4500291597
7905200061,438005.4939973099
3751604895,184458.35931080356
5220300140,288818.48118992266
3323059027,486997.5115084386
8651611980,912402.8477157383
8673400190,505449.4344349418
1668500100,845787.8512786605
1023059365,560848.1632167046
3308030060,336393.2395379557
4232400860,899262.7873670086
2144800615,240120.6964065884
1568100920,1636244.8335520688
9406510040,501246.26789505995
2923049421,343186.890234655
1051000040,1708450.099135124
2077700042,740531.457065279
9423800030,238570.08057620944
9818700455,722781.6693734331
7133300675,341694.9644235267
4113800550,675826.0112099634
5553300375,1708615.4416436127
2025701530,276414.7885612243
7942601155,447642.2776780119
7524300020,278412.93748495175
2520069100,312795.73998430563
5412300410,230915.3234618228
7504110760,747279.5453161978
2594200350,391248.62455783243
2722059013,188432.4965033438
8078430480,543556.7537499893
1423069162,555571.4825374126
8856001090,184030.9341416229
7000100631,728059.1781082597
4222200280,239127.35584830493
7971300050,636750.3600331608
2009001600,223467.3337501059
6619910140,715785.9136256257
2877100985,473166.1406536431
1196000007,352027.1751414811
1330850130,824888.7736027774
6664900410,266651.60760732484
1231001110,312294.35740781086
9235900030,263599.4117972096
9407101840,335806.1818926548
9523103001,385727.21659144975
2149800278,328469.4852045531
7234601198,628154.7729761838
9476700035,439953.5434291321
9297301065,620218.6873107237
518500700,768617.1516603191
7843500090,336289.5203118505
6056110780,283926.55040240986
2345700260,361578.47613548685
3509600070,244623.93034041216
1431700280,368475.0740095268
1623049174,281609.184852814
3024089049,322130.9844148171
7853340450,410237.7354462048
7732410360,795332.8102204736
1446800995,335513.11199373304
2946000285,239760.24985670822
425079100,464718.95922112616
3876313040,454109.594760697
1762600260,1281129.2808687275
1925069121,1075424.12122208
7443000480,864563.5807913698
7820000015,344666.72963875683
4027701253,468766.17906608357
2826049165,357311.6267405006
5426300060,980578.1619281126
1278000210,122566.03084822785
923000270,339970.6355440826
7657600005,240669.4766552727
3024079057,405840.2585453297
3276180020,323592.97832285194
7304300760,296408.60930212017
3908100020,515849.9577814195
8835400805,632311.896738716
4051150070,211572.63098250728
3904930530,447835.39957842376
6163900971,382622.3746411758
7942600310,441378.0134293969
4365700330,276515.30158125435
423059207,283088.14851777226
3992700265,337366.5333705825
7177300090,437265.4380256281
2540820010,696158.6009377419
5700002510,943373.2617201116
5201000030,589379.1848917871
7631800015,1798190.568340319
2922702965,674189.0315519508
1525059198,1028796.608303338
1245003160,667141.3419805769
3810000455,297744.3114290066
7855600080,613537.8053801566
5701500030,1139659.3153870138
7504020400,640219.4598272087
1402600570,318082.6147350019
7575610760,277978.3952524202
8731990370,374461.77345946396
5021900090,789031.063144963
290000075,427765.2946457396
2841500010,441548.39313367463
3955900830,460205.8008413324
7852110140,526786.217988621
1311400350,249635.7550897976
7773800015,531596.2846276741
4123400320,544847.1904664523
2725069157,934272.1995036184
666000143,757793.1648217501
5101408678,466362.1277567481
6371000026,352231.652459424
2024059084,710681.4471544325
7283900036,320336.80507664004
8881900230,805012.7489188176
3959400135,349021.2873676289
7696610270,222089.31611841507
1689400150,892746.8465037998
5103900015,449596.69231966126
1441000350,444005.0342130357
5101408735,309164.92173682444
3126059027,1748137.3029895423
2320069014,514359.13019416487
9541600015,738881.3339799036
8682320420,723577.1496630018
1562200090,655504.4093538648
3395070980,495894.1153120102
7349600230,233316.5731701483
522049122,317354.2642704793
869700060,271915.9248859273
811000055,1161192.8494615024
1221059176,398074.16375853063
1523059103,448856.6569691009
2025760210,718333.73096083
9218400088,377739.04787212476
8682292020,435952.6302763428
2623089135,454663.0605965238
3758900259,1187577.9867555161
524069049,563754.2237257826
3121500150,880563.9286867334
5581400080,824750.3302703142
8087800020,468114.6760400925
4070700290,729424.2604746758
3296000170,652748.4079563656
9238500040,535547.1528947105
2744600040,349509.2855353699
6813600380,629447.8028076148
6140100150,461716.0056043887
2201500555,454266.3847788317
2600110250,626923.2790988691
4337000275,173268.6468622015
1186000150,494759.7062359377
1972201963,528645.5454516202
1105000745,360381.1912289203
2887700560,513112.84685391077
4039700080,736855.0078021085
522049104,307524.415213164
4202400078,238330.32668158817
7520000695,224733.1598657524
7714000310,394173.2512947801
4319200060,644744.8958014919
8624700015,615203.8626199235
5104520610,302804.29319547187
2354300845,255639.37519045797
3824100291,455504.3817830996
6151800612,252086.91058693273
5454200080,895768.1439085896
6413600290,318980.66223756125
2131200065,298165.1346691569
1459920010,261872.31008427302
50300090,436872.4180119904
2326300090,574715.7345508881
7714000070,394173.2512947801
3630180500,1070306.0040635203
1727850340,1272369.0344087484
8691430330,990348.6059131288
2310030390,254237.11007717485
5561400610,513347.7064593782
7010701016,473651.6514119167
7883605915,246574.42122420543
1282300995,317548.82746488915
4040700310,494498.34860396275
3353400435,244603.4536781941
2143701015,489740.90163549787
255450020,393674.02770613425
1020069017,304296.9662064174
4038200120,524805.0886716458
9284801100,243887.07461605532
1965200075,565918.9944348307
847100047,569645.7594727144
4038700720,566477.6796599622
6815100085,807270.2186145096
2508000020,299812.4345001925
255520180,765143.5274722666
6822100750,547038.6978811679
869700050,337726.1698582465
1775801405,631484.3392189727
6600400090,230229.58700819852
7202330270,448860.7479524211
1683400165,728176.5612035256
2625069070,1009171.2586066347
7625702440,424331.9937852872
3388000640,231315.25061249806
1899400365,267514.81774166133
6899990200,752415.4410891569
5569700020,934839.8506504848
986000045,287082.13164412696
3293700221,276616.4884106565
3764800250,353435.45170842134
2291400566,332931.9610565794
4219401236,1280180.0007835366
4239400840,156053.72752657425
7211400990,197472.4231127728
7696500280,191415.98321569964
7215721070,517990.23734609195
3204850140,372282.0990028683
4322200220,635312.4875254942
2566300100,1101170.2887627115
1944900090,459193.72939202073
6648500390,282333.9171134819
7385300020,745590.8093718649
1704900135,326676.28268347925
2877100655,727546.4238360452
2726079098,658025.5190108846
7625703800,467996.38750246406
318300040,513514.3462105409
7922800190,553178.7431562692
2023049361,195177.3178365621
8946400210,471083.8761338997
6071600450,547277.5161789176
4343800100,390685.4168015726
1443300140,363842.9595984576
1024039001,766563.2926365944
2767704860,520373.5487580095
7234600851,712309.6351168917
644200065,877593.8178330084
7784400035,809630.7423497052
3826000560,246948.1883144539
9272202260,360145.98075255746
263000253,429210.7388613559
3621059043,611490.4206427182
240000130,503851.03532859933
1352300120,218689.43476784698
7849200861,295449.4755346792
2487700130,489330.1506059744
1796100140,282591.81514863943
7234601221,512984.0593765748
8651710190,453962.48697456525
2916200091,532066.719565707
1232000915,486272.42938475363
1545801970,271109.37994805124
3211200420,323703.18985117803
7686204675,204900.61416381173
3141600210,179783.0986904404
3959401284,515599.0903379407
2113700825,268636.7972776107
3876000710,394996.8668299606
522069022,540871.7280884435
3214200070,358780.8684873574
1221039156,281229.1571287121
259600790,449382.97104638716
785000040,512423.8826685911
8138870470,529988.8634393514
2596300035,310622.16409614007
540100057,1744327.4213657319
3073500045,506854.475707692
5363200266,404338.99483093346
8682261650,501745.3270860637
3224510080,857205.927577467
3211270160,440299.6448640617
9269200520,226989.85748196358
293810190,456504.78634629707
4197400043,302820.5146422726
3026079031,355073.18776955764
5332200405,897077.5790394946
2473411210,329441.9884205912
9268200315,510089.464303783
8123500050,612927.6462652456
3221069091,486317.4232318677
2485000165,587351.7246617652
4058800215,557417.0168527613
1926059039,857152.3940453746
2533300680,947460.3435057857
3343903640,287049.2609158744
5700003705,1010459.1154830477
2023049372,425004.5860188933
4058800830,574006.3753503371
3333002302,391984.0086935256
2944500340,286438.5464571864
1982200790,505158.1289308998
8929000270,502168.3274481746
8122101440,273814.52426433755
7525530470,848535.3983171212
9332800020,695923.2980329891
3878900525,234085.56464168456
5420300210,254578.08362632047
9232900165,326278.60855091916
6414100026,376238.0116689563
3013300660,732417.2778311706
7954300120,608512.5502645352
1081200360,345913.6008164951
2877102345,448894.3006446122
2202500255,443800.57814736204
7984400050,226292.32371412995
9558020380,453729.81507249887
7812801850,205686.4288712894
8944460020,382569.02977180324
2306400040,514725.1863197513
8649400410,332492.4557213743
7889602020,238267.52424990214
2041000025,485443.45011845767
871001484,582014.0414570944
2767602141,533700.7549817997
3630180470,811298.1194420374
2769602140,453695.6286222281
2473250280,334579.02725517924
5422560660,530103.6041480866
3756600240,378388.44104213757
8651600160,808432.1145527062
7202300540,907091.3284272922
8961950250,453820.75216365524
3303000130,433624.39079482475
798000062,273213.0511064639
1695900150,770199.5736758644
1604730150,552122.8331576172
4136930310,367608.67878106254
8835401250,1166211.1217677773
8665900328,390116.0595515812
9262800255,269587.8259457692
1853080570,899258.4455977469
5556300114,851263.9274376063
9517200290,462305.3482816894
4037200295,508916.1880290956
7417100123,373379.84635025176
2620069077,245392.11930073702
7922720040,658805.6673401245
558100090,533660.9997701191
257000037,292418.4935753775
3319500385,474882.26186596404
9297301520,309590.91070555133
3580900090,359703.6856493261
1321039076,179240.8439068428
7227801581,317194.3886851669
9407001620,317983.7048102684
2130400150,323616.8052715512
2312400200,240984.69084002444
4046700210,357145.7410082291
1193000480,924920.7529288667
1492800296,478552.94768563035
3013300017,419449.4597425842
3630240140,608058.202256626
1049010390,341776.7660687116
9320900420,175082.98705479116
4315700060,347871.74575738114
2591010290,295769.2854326784
323089085,723778.0152997246
6600400270,221381.50395837313
2919701105,465065.02523879
7202360670,960497.661138063
8927600100,798172.5572032759
3211700045,654479.1809895184
4027701326,475028.6468428794
1601600195,264786.4178048492
7853280350,709945.9983075756
3629970130,726227.4470260738
7203120020,867311.1353437817
9542900190,363919.47944034205
8035350120,544465.7751666928
1238501184,1023449.1126673801
251200240,473889.01242227835
8945300200,196137.6531647891
2162000160,1124463.2148638337
5466310060,152306.00896966783
1239400064,866976.9628633655
5205000020,333502.5120799742
1720800305,512853.59515733016
7280300375,507088.6834048103
2095800400,460829.0481795519
7852010950,510071.3299839004
1428001160,589857.1807863665
9528104910,718679.7410381931
8644210470,868888.6367617538
7923300310,564232.4875672414
254000100,592912.4823217149
1931300688,471731.99712321843
7007700030,402000.0936054107
422049178,230787.4407363162
422069067,490697.45109762496
2923049393,388341.7525935984
930000305,432976.81953866547
2461900448,506085.570171452
2610100020,275690.3702394081
2895550050,245349.732300294
7701700040,283031.1182216298
2460900020,495746.3010585428
9827700105,607166.9947576819
1005000240,277339.3764962062
7200001254,527092.7184459465
866400040,562048.6980643795
305000170,678681.6854530341
2260800110,985574.083481431
3442000127,733391.9822266436
5253300437,448484.9023552277
7576700150,898862.4872050328
5469501410,459767.0480073952
5104531120,764639.856419602
723049434,364489.7791820673
622069006,1529247.3079580988
2517101200,311194.4536085391
8159620160,234017.056858149
5561300640,444859.4686991856
3317010130,227333.05284831405
4364200250,379918.829266942
8732300060,765388.6529358447
5603700025,788536.5167145409
3585900190,807706.1013430539
3996900575,271190.06017426075
8731801260,234269.57173214538
3810000860,332212.18735878996
5700003585,2160562.6468557846
6332000050,434944.33755048166
9286100250,450899.1697151416
9471201110,938747.4478088523
9290800050,534600.1894235276
7300200400,679474.7757208904
526069024,1073861.9173875009
1454600156,1092559.1873150014
3904980360,500627.0384599794
2626119062,268876.32098088856
8651730290,440176.63272979745
7611200195,702942.1606730896
1919800260,545053.2288376691
6632900354,265709.41492545424
3972900195,321295.87872226635
5151600170,279475.6878544477
7016000440,481385.49510844494
871000435,775731.8435805272
9578060540,518160.4365777831
2332700060,914869.2305049401
766000240,301284.3366634357
4363700200,310372.3478531972
7100000250,336527.9771625793
2781250560,232962.81166300536
2781250100,362678.5963030125
5419800220,253373.04730936643
7147600245,253456.31850467782
2926069083,1078132.9840348156
6189200125,865481.7212575083
9542830160,284259.71171161585
5152200020,261883.9629451715
9412900045,453644.6929451933
6600410480,186849.9509178799
6979970080,567005.6686469051
5636010280,270420.588110533
1732801300,935352.4810789748
5561401530,475870.53491680254
9578500510,367192.2399665907
7304300906,314485.46575541527
1223089077,714417.5865879953
721049207,266880.40350231796
8691330310,918329.1420257594
1523069204,513049.5390755418
3188100105,601336.2694782692
6608500290,397191.7130181355
2891400410,351486.23218275455
7663700551,321843.3641843872
5413200140,247993.424665771
425069139,610399.9060701523
6713700155,349109.8529535901
2767603505,449379.99680553697
7789000080,292223.7644651835
9211500620,231994.47996766423
3750604417,193331.54489885454
7922800320,553474.6176709012
1471620240,364415.41108240956
2222059052,366980.1295444777
9551200270,1072995.0749299512
2767603160,463165.42399521323
9406710060,388399.31093803747
8929000250,347965.7484921603
5538300120,416132.85703111975
2223069120,458923.9804779951
1652500060,1754956.7704818519
8564500240,422056.2678902307
3629700120,596573.4801899431
3943600070,399874.6581108769
4171200025,282970.092262672
2425049063,3164166.5920202257
9828701650,341874.24923418515
3581000340,344802.1718541208
8100900015,386394.6075599344
2125059161,1238828.3508776217
304000380,206932.79872783666
8146200070,1626522.0871073867
686530170,613242.2368334081
2917200645,429393.9542235671
9547200530,812632.2319247293
2122059199,435343.5898682741
1150000740,711460.6587904247
5706200060,351719.0278212137
9265410010,230851.39042421215
4083800555,466885.9809049928
6152900332,359718.920523364
2520900301,228341.53352881552
9828200790,436087.73958584847
1657530180,278008.87655575573
7471900045,253446.4280306669
9828200460,403442.36628899677
1775900140,460148.2681683534
6139800430,462694.1079905032
7214400005,439038.91382466257
5332200026,495541.22049219155
9510970300,844828.4923530864
2540830020,423262.20702328946
3392100140,188719.65945799786
1326069191,348874.7251742543
2125059112,1126074.4664866184
859000022,354343.9317248109
8854100350,704634.28645604
121059007,203153.86947857268
7977201707,486651.1592334759
3859900060,2912576.0379340686
8815400735,731958.3092958829
705700530,341057.84294597735
6600780130,367397.43253042543
6378500105,388573.75669280504
8143000310,484493.9301687206
2877102330,672545.2415900225
3526039074,573660.6378154526
2115510300,244914.99919334977
3024059014,1930731.320186497
2141330360,618326.6551764581
546000400,484591.00273817097
2071500011,429727.80905278487
7972000240,233056.92383171374
7016200460,479033.7478000694
6204200180,448723.553715846
1552100135,1202902.9919507124
88000173,461902.74737701565
2581900235,700196.0997967087
9211500560,231263.59272680932
621069218,459935.94905069785
1321970240,286942.4258842162
798000630,343723.6244788368
421000285,253939.67053455152
2824600180,879115.1287039787
3832051140,336941.8014899817
1237500105,785214.0842235654
8802400906,260225.71844738204
3166900270,414191.42955399456
